Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,Store State
OD2661,Arvind,Oil & Masala,Masalas,Madurai,03-01-2016,South,"? 2,419.00",19.00%,? 145.14,Tamil Nadu
OD2662,Krithika,Food Grains,Dals & Pulses,Karur,24-11-2017,South,"? 1,238.00",16.00%,? 519.96,Tamil Nadu
OD2663,Yusuf,Food Grains,Atta & Flour,Coimbatore,23-10-2018,South,? 668.00,34.00%,? 240.48,Tamil Nadu
OD2664,Yadav,Fruits & Veggies,Organic Vegetables,Cumbum,24-11-2017,South,"? 2,224.00",29.00%,? 244.64,Tamil Nadu
OD2665,Mathew,Oil & Masala,Masalas,Chennai,09-09-2015,South,"? 1,818.00",23.00%,? 745.38,Tamil Nadu
OD2666,Esther,Beverages,Soft Drinks,Ramanadhapuram,08-08-2017,South,"? 1,319.00",35.00%,? 435.27,Tamil Nadu
OD2667,Aditi,Bakery,Breads & Buns,Karur,24-11-2017,South,"? 1,403.00",33.00%,? 547.17,Tamil Nadu
OD2668,Adavan,Beverages,Health Drinks,Perambalur,31-01-2017,South,"? 1,789.00",33.00%,? 107.34,Tamil Nadu
OD2669,Muneer,Food Grains,Organic Staples,Kanyakumari,28-10-2018,South,"? 1,564.00",30.00%,? 422.28,Tamil Nadu
OD2670,Jackson,"Eggs, Meat & Fish",Fish,Dharmapuri,14-02-2015,South,? 652.00,26.00%,? 260.80,Tamil Nadu
OD2671,Sudeep,Food Grains,Atta & Flour,Bodi,26-07-2015,South,"? 2,318.00",17.00%,? 486.78,Tamil Nadu
OD2672,Alan,Food Grains,Rice,Bodi,02-01-2018,South,"? 1,482.00",17.00%,? 474.24,Tamil Nadu
OD2673,Ridhesh,Food Grains,Dals & Pulses,Tenkasi,19-11-2018,South,"? 1,179.00",27.00%,? 506.97,Tamil Nadu
OD2674,Sudha,Bakery,Biscuits,Coimbatore,11-09-2018,South,"? 1,856.00",10.00%,? 723.84,Tamil Nadu
OD2675,Rumaiza,Beverages,Soft Drinks,Theni,08-08-2017,South,"? 1,245.00",28.00%,? 423.30,Tamil Nadu
OD2676,Malik,Beverages,Soft Drinks,Ramanadhapuram,20-10-2017,South,"? 2,114.00",30.00%,? 761.04,Tamil Nadu
OD2677,Vidya,Fruits & Veggies,Organic Vegetables,Tenkasi,19-11-2018,South,"? 2,173.00",28.00%,? 217.30,Tamil Nadu
OD2678,Ravi,Food Grains,Organic Staples,Nagercoil,05-02-2018,South,"? 1,927.00",21.00%,? 558.83,Tamil Nadu
OD2679,Ridhesh,Snacks,Chocolates,Vellore,02-04-2015,South,"? 1,134.00",22.00%,? 272.16,Tamil Nadu
OD2680,Vidya,Bakery,Cakes,Viluppuram,14-07-2017,South,? 726.00,15.00%,? 239.58,Tamil Nadu
OD2681,Sudha,Beverages,Soft Drinks,Dindigul,24-11-2017,South,"? 1,750.00",31.00%,? 175.00,Tamil Nadu
OD2682,Verma,Bakery,Biscuits,Viluppuram,20-04-2015,South,"? 2,363.00",22.00%,? 519.86,Tamil Nadu
OD2683,Shree,Oil & Masala,Edible Oil & Ghee,Nagercoil,17-11-2016,South,? 553.00,20.00%,? 165.90,Tamil Nadu
OD2684,Amrish,Beverages,Health Drinks,Pudukottai,21-05-2015,South,"? 1,064.00",30.00%,? 308.56,Tamil Nadu
OD2685,Akash,Snacks,Chocolates,Pudukottai,11-09-2018,South,"? 2,262.00",10.00%,? 135.72,Tamil Nadu
OD2686,Suresh,Snacks,Noodles,Cumbum,09-10-2018,South,"? 1,277.00",11.00%,? 498.03,Tamil Nadu
OD2687,Vidya,Fruits & Veggies,Organic Fruits,Virudhunagar,20-10-2017,South,? 651.00,34.00%,? 162.75,Tamil Nadu
OD2688,Aditi,Snacks,Cookies,Dindigul,02-04-2015,South,"? 2,023.00",33.00%,? 202.30,Tamil Nadu
OD2689,Adavan,Snacks,Noodles,Viluppuram,23-12-2018,South,? 959.00,12.00%,? 163.03,Tamil Nadu
OD2690,Veena,Bakery,Cakes,Bodi,12-07-2015,South,"? 2,303.00",29.00%,? 713.93,Tamil Nadu
OD2691,Vidya,Oil & Masala,Edible Oil & Ghee,Krishnagiri,19-10-2016,South,? 655.00,25.00%,? 98.25,Tamil Nadu
OD2692,Ramesh,Beverages,Health Drinks,Nagercoil,02-01-2018,South,"? 2,216.00",21.00%,? 487.52,Tamil Nadu
OD2693,Malik,Fruits & Veggies,Fresh Fruits,Tirunelveli,12-07-2016,South,"? 2,144.00",11.00%,? 536.00,Tamil Nadu
OD2694,James,Oil & Masala,Edible Oil & Ghee,Madurai,05-03-2016,South,"? 2,168.00",34.00%,? 281.84,Tamil Nadu
OD2695,Hafiz,"Eggs, Meat & Fish",Mutton,Coimbatore,06-02-2015,South,"? 1,863.00",14.00%,? 726.57,Tamil Nadu
OD2696,Kumar,Bakery,Breads & Buns,Tenkasi,21-05-2015,South,? 511.00,27.00%,? 81.76,Tamil Nadu
OD2697,Jackson,Oil & Masala,Masalas,Cumbum,23-10-2018,South,"? 1,615.00",29.00%,? 500.65,Tamil Nadu
OD2698,Vince,Beverages,Soft Drinks,Dindigul,01-12-2017,South,"? 1,281.00",15.00%,? 64.05,Tamil Nadu
OD2699,Alan,Fruits & Veggies,Fresh Vegetables,Coimbatore,05-02-2018,South,"? 2,430.00",16.00%,? 170.10,Tamil Nadu
OD2700,Suresh,Food Grains,Dals & Pulses,Kanyakumari,05-03-2016,South,"? 2,328.00",25.00%,? 465.60,Tamil Nadu
OD2701,Shree,Fruits & Veggies,Organic Vegetables,Tenkasi,02-12-2018,South,"? 2,032.00",29.00%,? 243.84,Tamil Nadu
OD2702,Sheeba,"Eggs, Meat & Fish",Chicken,Salem,17-10-2015,South,"? 2,243.00",27.00%,"? 1,009.35",Tamil Nadu
OD2703,Anu,Snacks,Cookies,Karur,12-09-2015,South,? 501.00,11.00%,? 100.20,Tamil Nadu
OD2704,Shah,Fruits & Veggies,Organic Vegetables,Krishnagiri,14-11-2018,South,"? 1,221.00",14.00%,? 61.05,Tamil Nadu
OD2705,Komal,Oil & Masala,Spices,Trichy,24-05-2016,South,"? 1,566.00",23.00%,? 548.10,Tamil Nadu
OD2706,Arutra,Oil & Masala,Edible Oil & Ghee,Dharmapuri,23-12-2018,South,? 947.00,25.00%,? 331.45,Tamil Nadu
OD2707,Sudha,Oil & Masala,Edible Oil & Ghee,Ooty,31-03-2018,South,"? 1,732.00",17.00%,? 294.44,Tamil Nadu
OD2708,Sheeba,"Eggs, Meat & Fish",Eggs,Karur,02-10-2016,South,"? 1,678.00",19.00%,? 486.62,Tamil Nadu
OD2709,Veena,Bakery,Cakes,Krishnagiri,17-03-2018,South,"? 1,310.00",23.00%,? 78.60,Tamil Nadu
OD2710,Vidya,"Eggs, Meat & Fish",Fish,Virudhunagar,01-11-2018,South,"? 2,242.00",20.00%,? 986.48,Tamil Nadu
OD2711,Arutra,Fruits & Veggies,Organic Fruits,Namakkal,06-03-2018,South,"? 1,892.00",24.00%,? 340.56,Tamil Nadu
OD2712,Yadav,Fruits & Veggies,Organic Vegetables,Virudhunagar,02-09-2018,South,"? 1,433.00",25.00%,? 487.22,Tamil Nadu
OD2713,Anu,Snacks,Noodles,Dharmapuri,08-08-2016,South,"? 1,769.00",31.00%,? 530.70,Tamil Nadu
OD2714,Mathew,Bakery,Cakes,Krishnagiri,28-06-2017,South,"? 1,668.00",30.00%,? 200.16,Tamil Nadu
OD2715,Veronica,Fruits & Veggies,Organic Fruits,Nagercoil,15-09-2018,South,"? 2,460.00",24.00%,"? 1,082.40",Tamil Nadu
OD2716,Hussain,Fruits & Veggies,Fresh Vegetables,Tirunelveli,08-08-2016,South,"? 1,894.00",16.00%,? 833.36,Tamil Nadu
OD2717,Vince,Snacks,Noodles,Pudukottai,31-10-2016,South,"? 1,519.00",31.00%,? 455.70,Tamil Nadu
OD2718,Willams,Bakery,Breads & Buns,Nagercoil,15-07-2018,South,? 881.00,15.00%,? 299.54,Tamil Nadu
OD2719,Arvind,Snacks,Noodles,Nagercoil,03-09-2017,South,? 615.00,33.00%,? 239.85,Tamil Nadu
OD2720,Sundar,Food Grains,Atta & Flour,Ooty,28-06-2017,South,"? 1,402.00",18.00%,? 252.36,Tamil Nadu
OD2721,Yadav,Bakery,Biscuits,Ooty,31-10-2015,South,"? 1,651.00",24.00%,? 313.69,Tamil Nadu
OD2722,Suresh,"Eggs, Meat & Fish",Chicken,Perambalur,23-11-2016,South,? 860.00,19.00%,? 240.80,Tamil Nadu
OD2723,Ravi,Fruits & Veggies,Organic Fruits,Salem,31-10-2016,South,"? 1,250.00",18.00%,? 100.00,Tamil Nadu
OD2724,Krithika,Bakery,Breads & Buns,Tenkasi,12-05-2018,South,? 655.00,16.00%,? 262.00,Tamil Nadu
OD2725,Veena,Beverages,Soft Drinks,Perambalur,28-06-2017,South,"? 2,168.00",35.00%,? 737.12,Tamil Nadu
OD2726,Amy,Snacks,Noodles,Dharmapuri,05-12-2016,South,"? 2,351.00",30.00%,? 517.22,Tamil Nadu
OD2727,Ram,Oil & Masala,Edible Oil & Ghee,Krishnagiri,29-09-2015,South,"? 1,234.00",23.00%,? 481.26,Tamil Nadu
OD2728,Adavan,Oil & Masala,Edible Oil & Ghee,Perambalur,05-11-2018,South,? 569.00,23.00%,? 34.14,Tamil Nadu
OD2729,Vince,Fruits & Veggies,Fresh Fruits,Madurai,05-11-2018,South,"? 1,020.00",16.00%,? 71.40,Tamil Nadu
OD2730,Rumaiza,"Eggs, Meat & Fish",Chicken,Chennai,15-07-2018,South,"? 1,018.00",20.00%,? 101.80,Tamil Nadu
OD2731,Willams,Oil & Masala,Spices,Theni,13-07-2016,South,"? 1,514.00",23.00%,? 393.64,Tamil Nadu
OD2732,Willams,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,05-03-2015,South,"? 1,568.00",26.00%,? 266.56,Tamil Nadu
OD2733,Arutra,Food Grains,Organic Staples,Dindigul,31-10-2015,South,"? 1,097.00",32.00%,? 449.77,Tamil Nadu
OD2734,Yadav,Oil & Masala,Edible Oil & Ghee,Bodi,03-10-2018,South,"? 1,778.00",14.00%,? 426.72,Tamil Nadu
OD2735,Arutra,"Eggs, Meat & Fish",Chicken,Virudhunagar,12-05-2018,South,? 626.00,20.00%,? 200.32,Tamil Nadu
OD2736,Willams,Bakery,Biscuits,Theni,05-03-2015,South,"? 1,330.00",25.00%,? 505.40,Tamil Nadu
OD2737,Sundar,Bakery,Biscuits,Bodi,01-12-2017,South,"? 1,502.00",24.00%,? 480.64,Tamil Nadu
OD2738,Sheeba,Beverages,Health Drinks,Ramanadhapuram,23-11-2016,South,"? 1,686.00",14.00%,? 590.10,Tamil Nadu
OD2739,Muneer,Beverages,Health Drinks,Krishnagiri,28-10-2017,South,"? 1,817.00",35.00%,? 490.59,Tamil Nadu
OD2740,Esther,Oil & Masala,Spices,Viluppuram,27-11-2018,South,? 944.00,16.00%,? 94.40,Tamil Nadu
OD2741,Hussain,Snacks,Noodles,Dindigul,11-05-2018,South,"? 2,351.00",23.00%,? 705.30,Tamil Nadu
OD2742,Jackson,Beverages,Health Drinks,Coimbatore,05-03-2015,South,"? 2,321.00",24.00%,? 603.46,Tamil Nadu
OD2743,Surya,Fruits & Veggies,Organic Vegetables,Karur,28-03-2016,South,"? 2,058.00",19.00%,? 370.44,Tamil Nadu
OD2744,Vince,Beverages,Soft Drinks,Madurai,12-03-2017,South,"? 1,636.00",22.00%,? 392.64,Tamil Nadu
OD2745,Krithika,Bakery,Biscuits,Nagercoil,04-12-2016,South,"? 1,411.00",24.00%,? 366.86,Tamil Nadu
OD2746,Roshan,Bakery,Cakes,Cumbum,29-09-2015,South,"? 1,175.00",34.00%,? 293.75,Tamil Nadu
OD2747,Sheeba,"Eggs, Meat & Fish",Fish,Nagercoil,05-12-2018,South,"? 1,729.00",32.00%,? 518.70,Tamil Nadu
OD2748,Komal,Bakery,Breads & Buns,Tirunelveli,15-07-2018,South,"? 1,324.00",16.00%,? 569.32,Tamil Nadu
OD2749,Roshan,Snacks,Noodles,Ramanadhapuram,18-04-2016,South,"? 1,127.00",27.00%,? 349.37,Tamil Nadu
OD2750,Sudeep,Food Grains,Organic Staples,Tenkasi,02-09-2018,South,"? 2,189.00",27.00%,? 897.49,Tamil Nadu
OD2751,Hafiz,Snacks,Noodles,Tenkasi,30-09-2018,South,? 649.00,12.00%,? 136.29,Tamil Nadu
OD2752,Suresh,Snacks,Chocolates,Tirunelveli,02-10-2016,South,"? 2,470.00",25.00%,? 568.10,Tamil Nadu
OD2753,Sheeba,Fruits & Veggies,Organic Fruits,Viluppuram,27-08-2017,South,"? 1,211.00",15.00%,? 448.07,Tamil Nadu
OD2754,Mathew,"Eggs, Meat & Fish",Fish,Dharmapuri,08-12-2018,South,? 608.00,28.00%,? 54.72,Tamil Nadu
OD2755,Ridhesh,Snacks,Cookies,Krishnagiri,17-03-2018,South,"? 1,266.00",21.00%,? 88.62,Tamil Nadu
OD2756,Surya,Snacks,Chocolates,Viluppuram,12-05-2016,South,"? 1,065.00",12.00%,? 85.20,Tamil Nadu
OD2757,Ramesh,Beverages,Soft Drinks,Pudukottai,17-06-2017,South,? 522.00,27.00%,? 120.06,Tamil Nadu
OD2758,Veena,"Eggs, Meat & Fish",Mutton,Karur,05-12-2017,South,"? 1,992.00",28.00%,? 418.32,Tamil Nadu
OD2759,Hussain,Snacks,Chocolates,Chennai,08-12-2018,South,"? 1,272.00",35.00%,? 381.60,Tamil Nadu
OD2760,Kumar,"Eggs, Meat & Fish",Mutton,Krishnagiri,28-06-2017,South,"? 1,189.00",16.00%,? 118.90,Tamil Nadu
OD2761,Vinne,"Eggs, Meat & Fish",Chicken,Salem,23-11-2016,South,? 912.00,22.00%,? 228.00,Tamil Nadu
OD2762,Harish,Beverages,Health Drinks,Krishnagiri,27-08-2017,South,? 623.00,28.00%,? 62.30,Tamil Nadu
OD2763,Suresh,"Eggs, Meat & Fish",Mutton,Trichy,02-09-2018,South,"? 1,251.00",23.00%,? 75.06,Tamil Nadu
OD2764,Verma,"Eggs, Meat & Fish",Chicken,Pudukottai,08-10-2015,South,"? 2,074.00",27.00%,? 477.02,Tamil Nadu
OD2765,Surya,Food Grains,Organic Staples,Tirunelveli,09-10-2016,South,"? 2,121.00",32.00%,? 487.83,Tamil Nadu
OD2766,Amy,Bakery,Cakes,Salem,12-04-2018,South,"? 1,967.00",14.00%,? 491.75,Tamil Nadu
OD2767,Harish,Beverages,Health Drinks,Chennai,08-12-2018,South,"? 2,190.00",12.00%,? 810.30,Tamil Nadu
OD2768,Yusuf,Snacks,Chocolates,Perambalur,31-10-2015,South,? 990.00,27.00%,? 198.00,Tamil Nadu
OD2769,Ravi,Oil & Masala,Masalas,Cumbum,27-08-2017,South,"? 1,903.00",19.00%,? 380.60,Tamil Nadu
OD2770,Amy,Snacks,Chocolates,Ramanadhapuram,12-04-2018,South,"? 2,125.00",11.00%,? 658.75,Tamil Nadu
OD2771,Anu,Snacks,Chocolates,Madurai,17-03-2018,South,"? 1,081.00",28.00%,? 281.06,Tamil Nadu
OD2772,Peer,"Eggs, Meat & Fish",Fish,Dharmapuri,09-11-2016,South,"? 2,012.00",27.00%,? 804.80,Tamil Nadu
OD2773,Sharon,Oil & Masala,Masalas,Chennai,28-09-2016,South,"? 1,617.00",21.00%,? 533.61,Tamil Nadu
OD2774,Esther,"Eggs, Meat & Fish",Mutton,Virudhunagar,17-03-2018,South,"? 2,325.00",25.00%,? 255.75,Tamil Nadu
OD2775,Vinne,Fruits & Veggies,Organic Vegetables,Karur,01-12-2017,South,? 731.00,32.00%,? 321.64,Tamil Nadu
OD2776,Suresh,Fruits & Veggies,Organic Fruits,Kanyakumari,17-11-2018,South,? 600.00,24.00%,? 198.00,Tamil Nadu
OD2777,Ganesh,Fruits & Veggies,Fresh Vegetables,Namakkal,09-11-2016,South,? 778.00,16.00%,? 178.94,Tamil Nadu
OD2778,Mathew,Food Grains,Rice,Pudukottai,04-09-2018,South,"? 1,284.00",12.00%,? 231.12,Tamil Nadu
OD2779,Ganesh,Oil & Masala,Masalas,Salem,23-11-2016,South,"? 1,425.00",25.00%,? 285.00,Tamil Nadu
OD2780,Sabeela,Snacks,Noodles,Namakkal,23-11-2016,South,? 885.00,15.00%,? 123.90,Tamil Nadu
OD2781,Sudha,"Eggs, Meat & Fish",Fish,Theni,26-12-2016,South,"? 1,897.00",18.00%,? 474.25,Tamil Nadu
OD2782,Hafiz,Beverages,Soft Drinks,Krishnagiri,05-12-2018,South,? 742.00,29.00%,? 74.20,Tamil Nadu
OD2783,Amy,"Eggs, Meat & Fish",Chicken,Krishnagiri,12-08-2017,South,"? 2,034.00",16.00%,? 223.74,Tamil Nadu
OD2784,Esther,Snacks,Chocolates,Madurai,20-02-2016,South,"? 1,197.00",18.00%,? 287.28,Tamil Nadu
OD2785,Ridhesh,"Eggs, Meat & Fish",Mutton,Namakkal,15-09-2018,South,"? 1,741.00",20.00%,? 731.22,Tamil Nadu
OD2786,Jackson,Food Grains,Rice,Coimbatore,08-08-2016,South,"? 1,816.00",21.00%,? 635.60,Tamil Nadu
OD2787,Suresh,Bakery,Cakes,Nagercoil,23-06-2017,South,? 771.00,22.00%,? 277.56,Tamil Nadu
OD2788,Adavan,Snacks,Cookies,Ramanadhapuram,23-11-2016,South,? 596.00,14.00%,? 214.56,Tamil Nadu
OD2789,Esther,Beverages,Soft Drinks,Perambalur,03-09-2017,South,? 788.00,25.00%,? 291.56,Tamil Nadu
OD2790,Sheeba,"Eggs, Meat & Fish",Fish,Salem,31-03-2018,South,"? 1,420.00",22.00%,? 99.40,Tamil Nadu
OD2791,Arvind,"Eggs, Meat & Fish",Chicken,Nagercoil,17-03-2018,South,"? 1,239.00",24.00%,? 470.82,Tamil Nadu
OD2792,Suresh,Bakery,Biscuits,Cumbum,29-07-2018,South,? 721.00,10.00%,? 201.88,Tamil Nadu
OD2793,Vidya,Beverages,Health Drinks,Perambalur,14-07-2017,South,"? 1,085.00",33.00%,? 303.80,Tamil Nadu
OD2794,Aditi,Fruits & Veggies,Organic Vegetables,Bodi,27-08-2017,South,"? 1,537.00",12.00%,? 322.77,Tamil Nadu
OD2795,Alan,"Eggs, Meat & Fish",Fish,Cumbum,29-09-2015,South,"? 1,192.00",20.00%,? 166.88,Tamil Nadu
OD2796,Sudeep,Snacks,Noodles,Cumbum,14-11-2015,South,"? 1,655.00",35.00%,? 496.50,Tamil Nadu
OD2797,Yusuf,Oil & Masala,Edible Oil & Ghee,Nagercoil,01-11-2018,South,"? 1,400.00",23.00%,? 434.00,Tamil Nadu
OD2798,Amy,Bakery,Cakes,Tirunelveli,11-03-2015,South,? 752.00,25.00%,? 218.08,Tamil Nadu
OD2799,Kumar,Beverages,Soft Drinks,Vellore,05-11-2018,South,"? 1,341.00",30.00%,? 268.20,Tamil Nadu
OD2800,Arutra,Bakery,Biscuits,Trichy,24-03-2017,South,"? 1,735.00",33.00%,? 86.75,Tamil Nadu
OD2801,Sudeep,Food Grains,Organic Staples,Karur,28-11-2015,South,"? 1,736.00",17.00%,? 329.84,Tamil Nadu
OD2802,Vidya,Bakery,Breads & Buns,Karur,13-06-2017,South,"? 1,084.00",17.00%,? 487.80,Tamil Nadu
OD2803,Malik,Food Grains,Rice,Theni,18-07-2016,South,"? 1,601.00",18.00%,? 112.07,Tamil Nadu
OD2804,Mathew,Bakery,Cakes,Salem,25-12-2017,South,"? 1,703.00",24.00%,? 272.48,Tamil Nadu
OD2805,Ram,Fruits & Veggies,Fresh Fruits,Tirunelveli,13-07-2016,South,"? 1,699.00",31.00%,? 390.77,Tamil Nadu
OD2806,Alan,Beverages,Health Drinks,Viluppuram,24-08-2018,South,? 784.00,24.00%,? 125.44,Tamil Nadu
OD2807,Verma,Snacks,Chocolates,Vellore,27-12-2015,South,"? 2,161.00",29.00%,? 821.18,Tamil Nadu
OD2808,Ravi,Beverages,Soft Drinks,Namakkal,12-11-2018,South,"? 1,443.00",28.00%,? 490.62,Tamil Nadu
OD2809,Anu,Snacks,Chocolates,Trichy,19-08-2015,South,"? 1,329.00",14.00%,? 318.96,Tamil Nadu
OD2810,Ram,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,18-08-2018,South,"? 2,134.00",29.00%,? 576.18,Tamil Nadu
OD2811,Roshan,Snacks,Cookies,Kanyakumari,27-01-2018,South,? 559.00,19.00%,? 195.65,Tamil Nadu
OD2812,Yadav,Beverages,Health Drinks,Tenkasi,07-07-2018,South,"? 2,445.00",30.00%,? 122.25,Tamil Nadu
OD2813,Haseena,Fruits & Veggies,Fresh Vegetables,Tirunelveli,17-03-2018,South,"? 1,381.00",32.00%,? 331.44,Tamil Nadu
OD2814,Mathew,"Eggs, Meat & Fish",Eggs,Theni,23-09-2015,South,"? 1,889.00",23.00%,? 453.36,Tamil Nadu
OD2815,Yadav,Oil & Masala,Masalas,Cumbum,23-07-2016,South,? 864.00,16.00%,? 259.20,Tamil Nadu
OD2816,Ridhesh,"Eggs, Meat & Fish",Fish,Theni,21-03-2018,South,"? 1,360.00",21.00%,? 326.40,Tamil Nadu
OD2817,Ravi,Food Grains,Dals & Pulses,Karur,24-08-2016,South,"? 1,824.00",26.00%,? 802.56,Tamil Nadu
OD2818,Sabeela,Oil & Masala,Masalas,Namakkal,04-12-2018,South,"? 2,099.00",28.00%,? 881.58,Tamil Nadu
OD2819,Suresh,Fruits & Veggies,Organic Vegetables,Namakkal,09-09-2015,South,"? 2,145.00",11.00%,? 493.35,Tamil Nadu
OD2820,Shah,Fruits & Veggies,Fresh Vegetables,Ooty,24-08-2016,South,? 547.00,22.00%,? 82.05,Tamil Nadu
OD2821,Esther,Bakery,Breads & Buns,Cumbum,10-11-2017,South,"? 1,145.00",35.00%,? 137.40,Tamil Nadu
OD2822,Veronica,Fruits & Veggies,Organic Vegetables,Coimbatore,25-07-2018,South,? 815.00,34.00%,? 285.25,Tamil Nadu
OD2823,Veronica,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,04-09-2018,South,"? 2,291.00",27.00%,? 458.20,Tamil Nadu
OD2824,Surya,Food Grains,Rice,Tenkasi,04-09-2018,South,? 671.00,13.00%,? 33.55,Tamil Nadu
OD2825,Ramesh,Beverages,Soft Drinks,Tenkasi,18-05-2015,South,? 757.00,15.00%,? 113.55,Tamil Nadu
OD2826,Harish,Food Grains,Atta & Flour,Bodi,15-05-2017,South,? 668.00,23.00%,? 80.16,Tamil Nadu
OD2827,Arvind,Beverages,Soft Drinks,Theni,19-01-2018,South,"? 1,791.00",18.00%,? 125.37,Tamil Nadu
OD2828,Sabeela,Beverages,Health Drinks,Nagercoil,25-07-2018,South,"? 1,165.00",35.00%,? 267.95,Tamil Nadu
OD2829,Harish,Bakery,Breads & Buns,Coimbatore,05-10-2015,South,"? 1,051.00",20.00%,? 388.87,Tamil Nadu
OD2830,Suresh,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,29-12-2015,South,? 896.00,33.00%,? 340.48,Tamil Nadu
OD2831,Esther,Beverages,Soft Drinks,Madurai,16-06-2018,South,"? 1,042.00",13.00%,? 177.14,Tamil Nadu
OD2832,Suresh,Snacks,Chocolates,Kanyakumari,10-05-2015,South,"? 1,272.00",17.00%,? 343.44,Tamil Nadu
OD2833,Peer,Fruits & Veggies,Fresh Fruits,Virudhunagar,05-12-2016,South,"? 2,438.00",12.00%,? 341.32,Tamil Nadu
OD2834,Hafiz,Food Grains,Atta & Flour,Krishnagiri,25-02-2017,South,"? 2,258.00",18.00%,? 699.98,Tamil Nadu
OD2835,Shah,Oil & Masala,Spices,Tirunelveli,17-09-2017,South,"? 2,296.00",14.00%,? 298.48,Tamil Nadu
OD2836,Jonas,Beverages,Soft Drinks,Madurai,25-07-2018,South,? 734.00,17.00%,? 286.26,Tamil Nadu
OD2837,Suresh,Bakery,Cakes,Tirunelveli,10-11-2017,South,"? 2,439.00",25.00%,"? 1,073.16",Tamil Nadu
OD2838,Malik,Food Grains,Rice,Madurai,25-09-2018,South,"? 1,287.00",18.00%,? 77.22,Tamil Nadu
OD2839,Amrish,Bakery,Biscuits,Dindigul,27-11-2018,South,"? 1,733.00",15.00%,? 450.58,Tamil Nadu
OD2840,Jonas,Snacks,Cookies,Ramanadhapuram,05-11-2018,South,"? 1,424.00",17.00%,? 356.00,Tamil Nadu
OD2841,Sharon,Food Grains,Organic Staples,Pudukottai,05-03-2015,South,"? 2,433.00",24.00%,? 608.25,Tamil Nadu
OD2842,Komal,"Eggs, Meat & Fish",Mutton,Bodi,11-03-2015,South,"? 1,008.00",10.00%,? 423.36,Tamil Nadu
OD2843,Willams,Oil & Masala,Edible Oil & Ghee,Pudukottai,26-03-2016,South,"? 1,075.00",25.00%,? 268.75,Tamil Nadu
OD2844,Vince,Snacks,Cookies,Karur,16-09-2018,South,"? 1,599.00",12.00%,? 303.81,Tamil Nadu
OD2845,Alan,Bakery,Breads & Buns,Salem,01-12-2015,South,"? 1,230.00",29.00%,? 430.50,Tamil Nadu
OD2846,Rumaiza,"Eggs, Meat & Fish",Chicken,Coimbatore,22-09-2018,South,? 954.00,19.00%,? 381.60,Tamil Nadu
OD2847,Ram,Food Grains,Dals & Pulses,Ramanadhapuram,24-08-2018,South,"? 1,526.00",14.00%,? 167.86,Tamil Nadu
OD2848,Alan,Beverages,Health Drinks,Chennai,22-09-2018,South,? 561.00,12.00%,? 100.98,Tamil Nadu
OD2849,Harish,Bakery,Breads & Buns,Tenkasi,04-09-2018,South,"? 1,976.00",23.00%,? 671.84,Tamil Nadu
OD2850,Hussain,"Eggs, Meat & Fish",Fish,Trichy,13-09-2015,South,? 918.00,21.00%,? 137.70,Tamil Nadu
OD2851,Anu,Oil & Masala,Edible Oil & Ghee,Theni,15-12-2017,South,"? 2,065.00",26.00%,? 805.35,Tamil Nadu
OD2852,Ganesh,Food Grains,Atta & Flour,Ooty,19-08-2015,South,"? 1,606.00",30.00%,? 690.58,Tamil Nadu
OD2853,Shree,Bakery,Breads & Buns,Ramanadhapuram,04-09-2018,South,"? 2,448.00",30.00%,? 734.40,Tamil Nadu
OD2854,Harish,Oil & Masala,Masalas,Cumbum,21-06-2018,South,"? 1,182.00",35.00%,? 460.98,Tamil Nadu
OD2855,Willams,Food Grains,Dals & Pulses,Bodi,05-12-2016,South,"? 1,563.00",35.00%,? 656.46,Tamil Nadu
OD2856,Ravi,"Eggs, Meat & Fish",Eggs,Kanyakumari,26-09-2016,South,? 839.00,25.00%,? 50.34,Tamil Nadu
OD2857,Sudha,Food Grains,Organic Staples,Krishnagiri,18-11-2015,South,? 720.00,24.00%,? 216.00,Tamil Nadu
OD2858,Sundar,Bakery,Breads & Buns,Kanyakumari,26-11-2017,South,? 921.00,24.00%,? 147.36,Tamil Nadu
OD2859,Harish,Bakery,Biscuits,Nagercoil,03-11-2017,South,? 691.00,29.00%,? 48.37,Tamil Nadu
OD2860,Rumaiza,Beverages,Soft Drinks,Chennai,29-12-2018,South,? 988.00,32.00%,? 355.68,Tamil Nadu
OD2861,Ramesh,"Eggs, Meat & Fish",Mutton,Chennai,29-12-2018,South,"? 1,884.00",19.00%,? 584.04,Tamil Nadu
OD2862,Roshan,"Eggs, Meat & Fish",Mutton,Nagercoil,14-11-2017,South,"? 1,645.00",24.00%,? 115.15,Tamil Nadu
OD2863,Sundar,Fruits & Veggies,Organic Vegetables,Salem,09-12-2018,South,"? 1,297.00",33.00%,? 479.89,Tamil Nadu
OD2864,Amrish,Beverages,Soft Drinks,Bodi,19-12-2015,South,? 665.00,34.00%,? 246.05,Tamil Nadu
OD2865,Vince,Snacks,Cookies,Krishnagiri,01-05-2017,South,"? 1,020.00",14.00%,? 306.00,Tamil Nadu
